,NAME,LATITUDE,LONGITUDE,ST_NUM,ST_NAME,ST_NAME_SUF,ZIPCODE,CATEGORY
1102247000.0,BRIGHAM AND WOMEN HOSPITAL INC,763257.0,2938611.0,3283  3295,WASHINGTON,ST ,2130.0,Healthcare
1102248000.0,PARIS PAPER BOX CO MASS,763037.0,2938681.0, ,OPHIR,ST ,2130.0,Commercial
1102259000.0,JACK REALTY LLC,763228.0,2938367.0,3313 ,WASHINGTON,ST ,2130.0,Commercial
1102260000.0,NEW JAMAICA PLAIN REALTY LLC MASS LLC,763201.0,2938227.0,3317  3319,WASHINGTON,ST ,2130.0,Food access
1102272050.0,DUGGAN JOHN E,762839.0,2938413.0,  172R,GREEN,ST ,2130.0,Commercial
1102275000.0,128 BROOKSIDE LLC,762773.0,2938433.0,124  128,BROOKSIDE,AV,2130.0,Commercial
1102276010.0,BROOKSIDE GREEN LLC,762836.0,2938493.0,114  -120,BROOKSIDE,AV,2130.0,Commercial
1102340000.0,CUNNINGHAM BERNARD S TS,763258.0,2938024.0,3346 ,WASHINGTON,ST ,2130.0,Commercial
1102341000.0,TARDANICO SANDRA M TS,763284.0,2938071.0,3326  3328,WASHINGTON,ST ,2130.0,Commercial
1102434000.0,JOYCE L MALLORY REVOCABLE  TRUST,764142.0,2938590.0,34 ,PETER PARLEY,RD ,2130.0,Commercial
1102529001.0,AMORY GREEN LLC A MASS LLC,762439.0,2938276.0, ,GREEN,ST ,2130.0,Commercial
1102529010.0,AMORY GREEN LLC A MASS LLC,762429.0,2938287.0, ,AMORY,ST ,2130.0,Commercial
1102530000.0,DUBUSC DAVID,762415.0,2938153.0,6  18,BARTLETT,SQ ,2130.0,Commercial
1102531000.0,DUBUSC DAVID,762445.0,2938204.0, ,BARTLETT,SQ ,2130.0,Commercial
1102531010.0,DUBUSC DAVID,762469.0,2938251.0, ,BARTLETT,SQ ,2130.0,Commercial
1102532000.0,AMORY GREEN LLC A MASS LLC,762499.0,2938306.0,149  155,GREEN,ST ,2130.0,Commercial
1102533000.0,WALKER KATHERINE M TS,762509.0,2938225.0,157  -161,GREEN,ST ,2130.0,Commercial
1102534020.0,AMORY GREEN LLC A MASS LLC,762383.0,2938168.0,490 ,AMORY,ST ,2130.0,Commercial
1102534050.0,AMORY REALTY LLC MASS LLC,762342.0,2938051.0,500 ,AMORY,ST ,2130.0,Commercial
1102580000.0,GREEN CRAVEN WASHINGTON  REALTY TRUST,762920.0,2938048.0,199  201,GREEN,ST ,2130.0,Commercial
1102581000.0,TWO 03 GREEN LLC,762991.0,2938049.0,203  209,GREEN,ST ,2130.0,Commercial
1102581001.0,THIRTY359 WASHINGTON LLC,762957.0,2938027.0, ,GREEN,ST ,2130.0,Commercial
1102582000.0,THIRTY3-53 WASHINGTON LLC MASS LLC,763051.0,2938024.0,211 ,GREEN,ST ,2130.0,Commercial
1102583000.0,THIRTY3-59 WASHINGTON LLC,763032.0,2937997.0,3357 ,WASHINGTON,ST ,2130.0,Food access
1102583001.0,THIRTY3-59 WASHINGTON LLC,762989.0,2937964.0,3359  3365,WASHINGTON,ST ,2130.0,Social
1102583002.0,221 CHESTNUT LLC,762934.0,2937995.0,221 ,WASHINGTON,ST ,2130.0,Commercial
1102584000.0,CHELSEA DIVISION LLC,762923.0,2937926.0,3371  3375,WASHINGTON,ST ,2130.0,Commercial
1102592000.0,BLINSTRUB WILLIAM TS,762733.0,2937657.0, ,WASHINGTON,ST ,2130.0,Commercial
1102597000.0,LYNCH VIRGINIA H TS,762643.0,2937554.0, ,WASHINGTON,ST ,2130.0,Commercial
1102598000.0,LYNCH VIRGINIA H TS,762635.0,2937510.0,3425  3325,WASHINGTON,ST ,2130.0,Commercial
1102600000.0,CITY OF BOSTON,761986.0,2936906.0,144 ,MCBRIDE,ST ,2130.0,Education
1102605030.0,EXTRA SPACE PROPERTIES TWO  LLC,761653.0,2936557.0,3521  -354,WASHINGTON,ST ,2130.0,Commercial
1102626000.0,JOLIN REALTY LLC A MASS LLC,761622.0,2936063.0,3575  3579,WASHINGTON,ST ,2130.0,Commercial
1102648000.0,P J  JANIS CO  INC,762167.0,2936415.0,3524  -354,WASHINGTON,ST ,2130.0,Commercial
1102648010.0,P J  JANIS CO  INC,762027.0,2936369.0,3536  - 35,WASHINGTON,ST ,2130.0,Commercial
1102664010.0,CRAFT DAY LLC MASS LLC,762262.0,2936201.0, ,BROOKLEY,RD ,2130.0,Commercial
1102667000.0,MELLO FRANCIS J TRSTS,762223.0,2936019.0,35 ,BROOKLEY,RD ,2130.0,Commercial
1102670000.0,58 TO 76 STONLEY ROAD LLC,762122.0,2935887.0, ,STEDMAN,ST ,2130.0,Commercial
1102671000.0,HELM INVESTMENTS LLC,762236.0,2935838.0,50 ,STEDMAN,ST ,2130.0,Commercial
1102701000.0,DEVCO INTERPRISES INC,762171.0,2935683.0,75 ,STEDMAN,ST ,2130.0,Commercial
1102813000.0,SHARON K SAMUELS JONES TRUST,762227.0,2936665.0,3514 ,WASHINGTON,ST ,2130.0,Commercial
1102814000.0,FLANIGAN STEVENSON REVOCABLE TRUST,762243.0,2936687.0,3512 ,WASHINGTON,ST ,2130.0,Commercial
1102815000.0,PAN AIFANG TS,762258.0,2936706.0,3510 ,WASHINGTON,ST ,2130.0,Commercial
1102816000.0,FLANIGAN STEVENSON REVOCABLE TRUST,762276.0,2936732.0,3508 ,WASHINGTON,ST ,2130.0,Commercial
1102817000.0,BURKE EDWARD J TS,762290.0,2936765.0,3504 ,WASHINGTON,ST ,2130.0,Commercial
1102818000.0,BURKE EDWARD J TS,762308.0,2936790.0,3502 ,WASHINGTON,ST ,2130.0,Commercial
1102820000.0,SCHNEE DIANE,762357.0,2936850.0,3492  3498,WASHINGTON,ST ,2130.0,Food access
1102821000.0,BURKE EDWARD J TS,762374.0,2936778.0, ,MEEHAN,ST ,2130.0,Commercial
1102822000.0,BURKE EDWARD J TS,762364.0,2936748.0, ,MEEHAN,ST ,2130.0,Commercial
1102823000.0,BURKE EDWARD J TS,762353.0,2936720.0, ,MEEHAN,ST ,2130.0,Commercial
1102832000.0,BURKE EDWARD J TS,762407.0,2936935.0,3484 ,WASHINGTON,ST ,2130.0,Commercial
1102833000.0,BURKE EDWARD J TS,762433.0,2936971.0,3480  3480,WASHINGTON,ST ,2130.0,Commercial
1102833001.0,BURKE EDWARD J TS,762495.0,2936949.0,3478 ,WASHINGTON,ST ,2130.0,Commercial
1102853000.0,BURKE EDWARD J TS,762501.0,2936869.0, ,WILLIAMS,ST ,2130.0,Commercial
1102854000.0,BURKE EDWARD J TS,762457.0,2936909.0, ,WILLIAMS,ST ,2130.0,Commercial
1102856000.0,KEEGAN REALTY TRUST,762588.0,2937179.0,3458 ,WASHINGTON,ST ,2130.0,Commercial
1102857000.0,KEEGAN REALTY TRUST,762631.0,2937144.0,7 ,KENTON,RD ,2130.0,Commercial
1102875000.0,PKMJ LLC MASS LLC,762731.0,2937264.0,2  14,KENTON,RD ,2130.0,Commercial
1102893000.0,ACME BODY * PAINT CO INC,762846.0,2937385.0,3430 ,WASHINGTON,ST ,2130.0,Commercial
1102893001.0,ACME BODY & PAINT CO INC,762828.0,2937487.0, ,WASHINGTON,ST ,2130.0,Commercial
1102894003.0,BMS REALTY TRUST,763059.0,2937603.0, ,WASHINGTON,ST ,2130.0,Commercial
1102896000.0,BMS REALTY TRUST,762935.0,2937636.0,3380  3390,WASHINGTON,ST ,2130.0,Commercial
1102896001.0,BMS TRUST,763068.0,2937707.0, ,WASHINGTON,ST ,2130.0,Commercial
1102896002.0,BMS REALTY TRUST,763225.0,2937603.0, ,WASHINGTON,ST ,2130.0,Commercial
1102901000.0,CITY OF BOSTON,763373.0,2937849.0,25 ,GLEN,RD ,2130.0,Education
1102927000.0,MATCH CHARTER PUBLIC SCHOOL,763260.0,2936449.0,215 ,FOREST HILLS,ST ,2130.0,Education
1103016000.0,MCCORMACK & SCANLAN LLC MASS LLC,760231.0,2937278.0,68  66A,SOUTH,ST ,2130.0,Commercial
1103016010.0,60-66 SOUTH STREET LLC,760226.0,2937333.0,66  60,SOUTH,ST ,2130.0,Commercial
1103019000.0,CITY OF BOSTON,760646.0,2937248.0,20 ,CHILD,ST ,2130.0,Education
1103122000.0,10 MCBRIDE LLC,760467.0,2936805.0,10 ,MCBRIDE,ST ,2130.0,Commercial
1103123000.0,PEREZ JUAN D,760406.0,2936783.0,114  112,SOUTH,ST ,2130.0,Commercial
1103142000.0,JJF REALTY TRUST,760474.0,2936621.0,128  136,SOUTH,ST ,2130.0,Commercial
1103185000.0,ROUNDHOUSE PROPERTIES LLC MASS LLC,760461.0,2936403.0,146  142A,SOUTH,ST ,2130.0,Commercial
1103186000.0,SKOURTIS NIKOLAOS,760469.0,2936488.0,142  138,SOUTH,ST ,2130.0,Commercial
1103246000.0,CALISIR GULIZAR,760458.0,2936029.0,170  174,SOUTH,ST ,2130.0,Commercial
1103247000.0,CALISIR GULIZAR,760459.0,2936079.0,168  162,SOUTH,ST ,2130.0,Commercial
1103326000.0,ZIRILLI SALVATORE C,760333.0,2935709.0,203  205,SOUTH,ST ,2130.0,Commercial
1103327000.0,ZIRILLI SALVATORE C,760341.0,2935658.0,207  209,SOUTH,ST ,2130.0,Commercial
1103546000.0,ROMAN ARCH OF BOSTON,759952.0,2937058.0, ,WOODMAN,ST ,2130.0,Education
1103602000.0,FOLEY JOHN P,760656.0,2934260.0,36  26,HYDE PARK,AV,2130.0,Commercial
1103603000.0,MCCLURE JAMES G,760724.0,2934278.0,3 5,WOODLAWN,ST ,2130.0,Commercial
1103655000.0,TEN TOWER STREET LLC,760813.0,2934448.0,7 9,TOWER,ST ,2130.0,Commercial
1103706010.0,KILROY WILLIAM P TS,760791.0,2934623.0,3718  3724,WASHINGTON,ST ,2130.0,Food access
1103706010.0,KILROY WILLIAM P TS,760791.0,2934623.0,3718  3724,WASHINGTON,ST ,2130.0,Food access
1103708000.0,FIRST PUB INC,760828.0,2934645.0,3712  3716,WASHINGTON,ST ,2130.0,Commercial
1103709000.0,WEST RONALD K TS,760860.0,2934666.0,3710  A371,WASHINGTON,ST ,2130.0,Commercial
1103710000.0,WEST RONALD K TS,760881.0,2934684.0,3708 ,WASHINGTON,ST ,2130.0,Commercial
1103711000.0,WEST RONALD K TS,760894.0,2934705.0,3706 ,WASHINGTON,ST ,2130.0,Commercial
1103712000.0,LI RICHARD WAI HUNG,760909.0,2934725.0,3704 ,WASHINGTON,ST ,2130.0,Food access
1103713000.0,REMONDI JOSEPH FSR TS,760921.0,2934747.0,3702 ,WASHINGTON,ST ,2130.0,Commercial
1103714000.0,CILL DARA LLC MASS LLC,760933.0,2934767.0,3700 ,WASHINGTON,ST ,2130.0,Food access
1103715000.0,MCCORMACK CROAN,760946.0,2934787.0,3698  A369,WASHINGTON,ST ,2130.0,Food access
1103715001.0,IAOKIMIDIS JOHN ETAL,760980.0,2934783.0, ,WASHINGTON,ST ,2130.0,Commercial
1103716000.0,IAOKIMIDIS JOHN ETAL,760963.0,2934819.0,3696  3694,WASHINGTON,ST ,2130.0,Commercial
1103717000.0,IAOKIMIDIS JOHN ETAL,760981.0,2934847.0,3694 R,WASHINGTON,ST ,2130.0,Commercial
1103768000.0,DEBBIE LLC A MASS LIMITED,762223.0,2934601.0,109 ,MORTON,ST ,2130.0,Commercial
1103769000.0,DEBBIE LLC A MASS LIMITED,762396.0,2934561.0,113  -123,MORTON,ST ,2130.0,Commercial
1200001000.0,S-WARREN BLUE REALTY TRUST,768911.0,2944979.0,62  78,WARREN,ST ,2119.0,Commercial
1200005000.0,185 DUDLEY STREET LLC,769198.0,2944912.0,185 ,DUDLEY,ST ,2119.0,Food access
1200010000.0,195 DUDLEY STREET REALTY LLC,769289.0,2944929.0,195 ,DUDLEY,ST ,2119.0,Commercial
1200022010.0,TRELL MANAGEMENT & REALTY  CORP,769340.0,2944926.0,201 ,DUDLEY,ST ,2119.0,Commercial
1200039000.0,CITY OF BOSTON,769492.0,2944265.0,35 ,GREENVILLE,ST ,2119.0,Education
1200044000.0,CITY OF BOSTON,769287.0,2944505.0,20 ,KEARSARGE,AV,2119.0,Education
1200073000.0,ONE 04 WARREN ST LLC,769025.0,2944352.0,6 ,WINTHROP,ST ,2119.0,Commercial
1200074000.0,ONE 04 WARREN ST LLC,768962.0,2944373.0,108  104,WARREN,ST ,2119.0,Commercial
1200077000.0,SCOTT KATHRYN,768970.0,2944447.0,100  102,WARREN,ST ,2119.0,Commercial
1200078010.0,98 WARREN LLC,768969.0,2944485.0,98  98A,WARREN,ST ,2119.0,Food access
1200079000.0,BOSTON REDEVELOPMENT LLC,768946.0,2944269.0,124 ,WARREN,ST ,2119.0,Commercial
1200109000.0,SHEARER-BEST CAROL TS,768912.0,2944094.0,136 ,WARREN,ST ,2119.0,Commercial
1200111000.0,CREIGHTON PETER H TS,768960.0,2944175.0,130 ,WARREN,ST ,2119.0,Commercial
1200112000.0,BOSTON REDEVELOPMENT LLC,768944.0,2944237.0,126 ,WARREN,ST ,2119.0,Commercial
1200143000.0,A M B PROPERTIES INVESTMENTS INC,769823.0,2943546.0,60 ,MORELAND,ST ,2119.0,Commercial
1200151000.0,CAN LLC,769057.0,2943506.0, ,WARREN,ST ,2119.0,Commercial
1200152000.0,ONE 88 WARREN STREET REALTY TRUST,769040.0,2943560.0,188  190,WARREN,ST ,2119.0,Commercial
1200214000.0,RODRIGUEZ DAVID,769145.0,2943202.0,216 ,WARREN,ST ,2119.0,Commercial
1200356000.0,NEW ENGLAND TEL & TEL CO,769707.0,2942456.0,75 ,PERRIN,ST ,2119.0,Commercial
1200380000.0,OANH GAS INC,770555.0,2942923.0,101  103,MORELAND,ST ,2119.0,Commercial
1200407000.0,REBH LLC,770359.0,2942348.0,109  117A,BLUE HILL,AV,2119.0,Commercial
1200467000.0,STAMATOS GEORGE J,770310.0,2941727.0,153  155,BLUE HILL,AV,2119.0,Commercial
1200468000.0,STAMATOS GEORGE J,770308.0,2941694.0,157  159,BLUE HILL,AV,2119.0,Commercial
1200469000.0,RIVERA JORGE,770307.0,2941670.0,161 ,BLUE HILL,AV,2119.0,Food access
1200470000.0,163 BLUE HILL AVENUE REALTY,770304.0,2941651.0,163 ,BLUE HILL,AV,2119.0,Commercial
1200472000.0,STAMATOS JAMES C TS,770264.0,2941696.0,80 ,CLIFFORD,ST ,2119.0,Commercial
1200490000.0,MIAN LOUIS W JR,769451.0,2942202.0,2 ,CLIFFORD,ST ,2119.0,Commercial
1200491004.0,CRUZ DEVELOPMENT CORPORATION,769320.0,2942353.0,276  274,WARREN,ST ,2119.0,Commercial
1200803000.0,BLUE HILL REALTY TRUST,770311.0,2941521.0,73 ,CLIFFORD,ST ,2119.0,Food access
1200834000.0,STAMATOS NICHOLAS J,769428.0,2941561.0,344  348,WARREN,ST ,2119.0,Food access
1200858000.0,BOSTON EDISON COMPANY,770146.0,2941323.0,53  55,WOODBINE,ST ,2119.0,Commercial
1200861000.0,INGLESIA METODISTA LIBRE,770259.0,2941220.0,191  195,BLUE HILL,AV,2119.0,Commercial
1200862000.0,INGLESIA METODISTA LIBRE,770254.0,2941149.0,197 ,BLUE HILL,AV,2119.0,Commercial
1200863000.0,BOSTON EDISON COMPANY,770201.0,2941162.0,1 ,SOUTHWOOD,ST ,2119.0,Commercial
1200864000.0,BOSTON EDISON COMPANY,770168.0,2941196.0,3 5,SOUTHWOOD,ST ,2119.0,Commercial
1200865000.0,BOSTON EDISON COMPANY,770136.0,2941225.0,7 ,SOUTHWOOD,ST ,2119.0,Commercial
1200866000.0,BOSTON EDISON COMPANY,770109.0,2941253.0,11 ,SOUTHWOOD,ST ,2119.0,Commercial
1200891010.0,INGLESIA METODISTA LIBRE,770184.0,2941046.0,203 ,BLUE HILL,AV,2119.0,Commercial
1200905000.0,FERNANDEZ GERMAN,769358.0,2941311.0,368  370,WARREN,ST ,2119.0,Food access
1200906000.0,FERNANDEZ GERMAN,769365.0,2941359.0,350  364,WARREN,ST ,2119.0,Commercial
1200924000.0,STAMATOS CHRIST J TS,770188.0,2940509.0,245  249,BLUE HILL,AV,2119.0,Commercial
1200925000.0,STAMATOS GEORGE C TS,770143.0,2940536.0,110 ,MAYWOOD,ST ,2119.0,Commercial
1200926000.0,STAMATOS GEORGE C TS,770119.0,2940557.0,108 ,MAYWOOD,ST ,2119.0,Commercial
1200967000.0,THREE 84 WARREN ST LLC MASS LLC,769340.0,2941122.0,384  384B,WARREN,ST ,2119.0,Commercial
1201139000.0,LEON VICTOR J TS,769105.0,2941715.0,300  350,MARTIN LUTHER KING JR,BL,2119.0,Commercial
1201180000.0,CITY OF BOSTON,768696.0,2944792.0,135 ,DUDLEY,ST ,2119.0,Education
1201432000.0,JAISWAL GURVINDER K TS,767787.0,2944376.0, ,ST JAMES,ST ,2119.0,Commercial
1201737000.0,CITY OF BOSTON,767924.0,2942219.0,121  131,WALNUT,AV,2119.0,Education
1201895000.0,BRIDGE BOSTON CHARTER SCHOOL,768910.0,2940778.0,435 ,WARREN,ST ,2119.0,Education
1201897000.0,BRIDGE BOSTON CHARTER SCHOOL,768758.0,2940782.0,244 ,TOWNSEND,ST ,2121.0,Education
1201898000.0,BRIDGE BOSTON CHARTER SCHOOL,768661.0,2940852.0, ,TOWNSEND,ST ,2121.0,Education
1201921000.0,BRIDGE BOSTON CHARTER SCHOOL,768930.0,2940910.0,10 ,HAZELWOOD,ST ,2119.0,Education
1201973000.0,CITY OF BOSTON,768575.0,2940521.0,205 ,TOWNSEND,ST ,2121.0,Education
1201975000.0,CITY OF BOSTON PARKS,768081.0,2940711.0, ,TOWNSEND,ST ,2121.0,Education
1202021000.0,CHURCH OF CHRIST IN,767588.0,2939970.0,156  160,HUMBOLDT,AV,2121.0,Commercial
1202098000.0,FELIZ JOSE,768673.0,2939675.0,507 ,WARREN,ST ,2121.0,Commercial
1202187000.0,STAMATOS GEORGE J,767161.0,2939236.0,196  202,HUMBOLDT,AV,2121.0,Commercial
1202326000.0,STAMATOS CHRIST J TS,766642.0,2938231.0,122 ,SEAVER,ST ,2121.0,Commercial
1202355000.0,CALLENDER GRANT E,766726.0,2938197.0, ,SEAVER,ST ,2121.0,Commercial
1202431000.0,MOTHER CAROLINE ACADEMY,768620.0,2937381.0,515 ,BLUE HILL,AV,2121.0,Education
1202452000.0,CHENEY STREET ASSOCIATES LLC MASS LLC,768591.0,2937808.0, ,CHENEY,ST ,2121.0,Commercial
1202453000.0,CHENEY STREET ASSOCIATES LLC MASS LLC,768656.0,2937673.0,4  18,CHENEY,ST ,2121.0,Commercial
1202529000.0,KECH CORPORATION,768882.0,2937918.0,469 ,BLUE HILL,AV,2121.0,Food access
1202530000.0,FOUR-71 BLUE HILL LLC MASS LLC,768863.0,2937878.0,471 ,BLUE HILL,AV,2121.0,Commercial
1202544001.0,KLSL REALTY LLC,768925.0,2938139.0,651  663,WARREN,ST ,2121.0,Commercial
1202623000.0,NAZING COURT ASSOCIATES,769028.0,2938321.0,632  636B,WARREN,ST ,2121.0,Commercial
1202630000.0,STRAUGHTER DON A,769264.0,2938565.0,415  419,BLUE HILL,AV,2121.0,Commercial
1202710000.0,FIVE-30 WARREN STREET LLC MASS LLC,768847.0,2939497.0,528  536,WARREN,ST ,2121.0,Commercial
1202744000.0,KIC 329 BLUE HILL LLC,769741.0,2939418.0,329  333,BLUE HILL,AV,2121.0,Commercial
1202745000.0,KIC 329 BLUE HILL LLC,769722.0,2939365.0,337  A 337,BLUE HILL,AV,2121.0,Commercial
1202745001.0,KIC 329 BLUE HILL LLC,769683.0,2939327.0,339  341,BLUE HILL,AV,2121.0,Commercial
1202747000.0,OTISFIELD LLC MASS LLC,769627.0,2939231.0,  345A,BLUE HILL,AV,2121.0,Commercial
1202750001.0,KIC 329 BLUE HILL LLC,769613.0,2939372.0,  2R,OTISFIELD,ST ,2121.0,Commercial
1202785000.0,FIVE 30 WARREN ST LLC MASS LLC,768857.0,2939641.0,524 ,WARREN,ST ,2121.0,Commercial
1202825000.0,FIVE-30 WARREN STREET LLC MASS LLC,768950.0,2939650.0,6 ,GASTON,ST ,2121.0,Commercial
1202966000.0,WARREN SAVIN LLC,769210.0,2940924.0, ,SAVIN,ST ,2119.0,Commercial
1202979000.0,FOUR 16 WARREN STREET,769190.0,2940601.0,8  8R,QUINCY,ST ,2121.0,Commercial
1202980000.0,FOUR 16 WARREN STREET,769096.0,2940646.0, ,QUINCY,ST ,2121.0,Commercial
1202981000.0,FOUR16 WARREN STREET LIMITED,769186.0,2940753.0,416  420,WARREN,ST ,2119.0,Commercial
1202985000.0,CITY OF BOSTON,766288.0,2940514.0,310 ,WALNUT,AV,2119.0,Education
1203157000.0,STAMATOS GEORGE J TS,767072.0,2939373.0,197  203,HUMBOLDT,AV,2121.0,Commercial
1203158000.0,STAMATOS NICHOLAS J,767066.0,2939292.0,205  209,HUMBOLDT,AV,2121.0,Commercial
1203159000.0,STAMATOS NICHOLAS J,767014.0,2939325.0, ,RUTHVEN,ST ,2121.0,Commercial
1203221000.0,PLEASANT HILL BAPTIST CHURCH,767355.0,2939853.0,157 ,HUMBOLDT,AV,2121.0,Commercial
1203487000.0,COMMONWEALTH OF MASS,763968.0,2934356.0, ,MORTON,ST ,2124.0,Healthcare
1300382000.0,MERENGUE BOSTON LLC MASS LLC,770421.0,2941587.0,158  A162,BLUE HILL,AV,2119.0,Food access
1300383000.0,MERENGUE BOSTON LLC MASS LLC,770419.0,2941624.0,156 ,BLUE HILL,AV,2119.0,Food access
1300384000.0,MERENGUE BOSTON LLC MASS LLC,770466.0,2941604.0,1 3,JULIAN,ST ,2125.0,Food access
1300407050.0,PIZZANO 2015 REALTY TRUST,770589.0,2941394.0, ,BROOKFORD,ST ,2125.0,Commercial
1300414000.0,PIZZANO SAVERIO,770540.0,2941463.0,174  178A,BLUE HILL,AV,2119.0,Commercial
1300426000.0,ARRINGTON ROBERT B,770408.0,2941277.0,188 ,BLUE HILL,AV,2119.0,Commercial
1300467000.0,RODNEY ANTHONY F TS,770348.0,2940821.0,218  222,BLUE HILL,AV,2119.0,Commercial
1300476000.0,CITY OF BOSTON,770929.0,2941236.0, ,DACIA,ST ,2125.0,Education
1300724001.0,CROSBY WILLIAM,770259.0,2940128.0,274 ,BLUE HILL,AV,2119.0,Commercial
1300725000.0,MARSHALL LUTHER D,770263.0,2940162.0,270  272,BLUE HILL,AV,2119.0,Commercial
1300726000.0,DAVEKOS PETER A TS,770098.0,2939802.0, ,FAYSTON,ST ,2121.0,Commercial
1300873000.0,EH LAND TRUST LLC TS,770481.0,2939744.0,120 ,QUINCY,ST ,2121.0,Commercial
1300874000.0,EH LAND TRUST LLC TS,770485.0,2939810.0,118 ,QUINCY,ST ,2121.0,Commercial
1301025000.0,FAGAN OLIVE,772037.0,2940505.0,6 ,HALF MOON,ST ,2125.0,Commercial
1301193000.0,DHAMI FILIP,771673.0,2939126.0,240 ,QUINCY,ST ,2121.0,Commercial
1301204000.0,NGUYEN THANH,772828.0,2941309.0,691 ,DUDLEY,ST ,2125.0,Commercial
1301285000.0,S-725 DUDLEY STREET REALTY  TRUST,773223.0,2941126.0,725  733,DUDLEY,ST ,2125.0,Commercial
1301286000.0,CAMILO PEDRO R,773268.0,2941091.0,735 ,DUDLEY,ST ,2125.0,Commercial
1301288000.0,SALZBERG MARK J TS,773314.0,2941066.0,737  747,DUDLEY,ST ,2125.0,Commercial
1301335000.0,SALZBERG STUART N TS,773404.0,2940958.0,2 ,VIRGINIA,ST ,2125.0,Commercial
1301336000.0,SALZBERG STUART N TS,773432.0,2940999.0,749  759,DUDLEY,ST ,2125.0,Commercial
1301340000.0,DNI 5 INC,773542.0,2940771.0,572  574,COLUMBIA,RD ,2125.0,Commercial
1301342000.0,DNI 5 INC,773543.0,2940720.0,568  A570,COLUMBIA,RD ,2125.0,Commercial
1301343000.0,DNI 5 INC,773434.0,2940749.0, ,COLUMBIA,RD ,2125.0,Commercial
1301344000.0,CHANG MOON K ETAL,773515.0,2940676.0,564  566,COLUMBIA,RD ,2125.0,Commercial
1301348000.0,MARIANA REALTY CORP,773321.0,2940706.0, ,ARION,ST ,2125.0,Commercial
1301354000.0,S-BNK DORCHESTER,773782.0,2940718.0,4 ,CUSHING,AV,2125.0,Commercial
1301356000.0,MOHAMMAD YASER I,773864.0,2940735.0,7  11,STOUGHTON,ST ,2125.0,Commercial
1301357000.0,UPHAM LLC,773918.0,2940706.0,15  21,STOUGHTON,ST ,2125.0,Commercial
1301403000.0,ST MARYS INFANT ASYLUM,774213.0,2939816.0, ,JEROME,ST ,2125.0,Healthcare
1301404000.0,ST MARYS WOMEN & INFNT CTR,774322.0,2939922.0,26 ,EVERETT,AV,2125.0,Healthcare
1301405000.0,ST MARYS WOMEN & INFNT CTR,774334.0,2939961.0,24 ,EVERETT,AV,2125.0,Healthcare
1301406000.0,ST MARYS WOMEN & INFNT CTR,774347.0,2939999.0,22 ,EVERETT,AV,2125.0,Healthcare
1301412000.0,KASSIE AND KATHIE REALTY  CORP,774452.0,2940409.0,75  79,STOUGHTON,ST ,2125.0,Commercial
1301423000.0,ST MARYS WOMEN & INFNT CTR,774390.0,2939820.0,27 ,WINDERMERE,RD ,2125.0,Healthcare
1301424000.0,ST MARYS WOMEN & INFNT CTR,774373.0,2939779.0,29 ,WINDERMERE,RD ,2125.0,Healthcare
1301425000.0,ST MARYS WOMEN & INFNT CTR,774354.0,2939734.0,31 ,WINDERMERE,RD ,2125.0,Healthcare
1301489000.0,CARDOSO JOAO,775085.0,2939991.0,149  157,STOUGHTON,ST ,2125.0,Commercial
1301506000.0,CITY OF BOSTON,775180.0,2939600.0, ,HESSTON,TE,2125.0,Education
1301696000.0,433 FURNACE BROOK LLC,773707.0,2939988.0,28  34,HANCOCK,ST ,2125.0,Food access
1301713000.0,16 HANCOCK STREET LLC,773657.0,2940126.0,16  26,HANCOCK,ST ,2125.0,Commercial
1301714000.0,SILVERMAN DAVID,773600.0,2940203.0,14  14B,HANCOCK,ST ,2125.0,Food access
1301735000.0,DNI 5 INC,773694.0,2940618.0,559 ,COLUMBIA,RD ,2125.0,Commercial
1301740000.0,S & H BOSTON REALTY LLC,773571.0,2940288.0,8  12,HANCOCK,ST ,2125.0,Commercial
1301741000.0,EKD LLC,773560.0,2940381.0,6  A2,HANCOCK,ST ,2125.0,Commercial
1301742002.0,UPHAMS CORNER HEALTH,773598.0,2940505.0,545  553,COLUMBIA,RD ,2125.0,Commercial
1301743000.0,BOSTON REDEVELOPMENT,773639.0,2940567.0,555 ,COLUMBIA,RD ,2125.0,Education
1301746000.0,OPHIR SHALOM BACHI TS,773442.0,2940205.0,519  531,COLUMBIA,RD ,2125.0,Commercial
1301750000.0,OPHIR SHALOM BACHI TS,773488.0,2940126.0,15  17,WHEELOCK,AV,2125.0,Commercial
1301816000.0,STAMATOS CHRIST J TS,774839.0,2940292.0,110  114A,STOUGHTON,ST ,2125.0,Commercial
1301955000.0,LITTLE HOUSE INC,775901.0,2941313.0, ,E COTTAGE,ST ,2125.0,Social
1301956000.0,959 DOT LLC,775978.0,2941306.0,959  A951,DORCHESTER,AV,2125.0,Food access
1301957000.0,AY ENTERPRISES LLC MASS LLC,776007.0,2941187.0,961  969A,DORCHESTER,AV,2125.0,Commercial
1302016000.0,AIVY REAL ESTATES LLC MASS LLC,776003.0,2940869.0,985 ,DORCHESTER,AV,2125.0,Commercial
1302077000.0,NGUYEN JENNIFER,776012.0,2940251.0,1031  1035,DORCHESTER,AV,2125.0,Commercial
1302081000.0,NGUYEN PETER TS,775986.0,2940063.0,1047  1051,DORCHESTER,AV,2125.0,Food access
1302106000.0,TRAN KHIET,775920.0,2939968.0,2 ,PEARL,ST ,2125.0,Commercial
