seq_id,ct10_id,geoid,logrecno,acs_year,totpop,totpop_me,nhpop,nhpop_me,nhwhi,nhwhi_me,nhaa,nhaa_me,nhna,nhna_me,nhas,nhas_me,nhpi,nhpi_me,nhoth,nhoth_me,nhmlt,nhmlt_me,lat,lat_me,nh_p,nh_mep,nhwhi_p,nhwhi_mep,nhaa_p,nhaa_mep,nhna_p,nhna_mep,nhas_p,nhas_mep,nhpi_p,nhpi_mep,nhoth_p,nhoth_mep,nhmlt_p,nhmlt_mep,lat_p,lat_mep
2302,25017373700,14000US25017373700,1732,2014-18,3691,246,3584,253,3024,212,175,197,0,12,253,108,0,12,0,12,132,78,107,107,97.0999999999999943,2.259999999999999787,81.93000000000000682,1.78000000000000003,4.740000000000000213,5.330000000000000071,0.000000000000000000,0.330000000000000016,6.849999999999999645,2.890000000000000124,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,3.580000000000000071,2.100000000000000089,2.899999999999999911,2.890000000000000124
2303,25017373800,14000US25017373800,1733,2014-18,5930,433,5722,447,4211,418,166,118,0,17,1226,250,0,17,14,29,105,102,208,236,96.4899999999999949,2.680000000000000160,71.01000000000000512,4.78000000000000025,2.799999999999999822,1.979999999999999982,0.000000000000000000,0.289999999999999980,20.670000000000001705,3.939999999999999947,0.000000000000000000,0.289999999999999980,0.239999999999999991,0.489999999999999991,1.770000000000000018,1.719999999999999973,3.509999999999999787,3.970000000000000195
2304,25017373900,14000US25017373900,1734,2014-18,6503,408,6325,439,4796,397,387,274,0,17,1040,326,0,17,0,17,102,91,178,156,97.2600000000000051,2.890000000000000124,73.75000000000000000,3.97999999999999998,5.950000000000000178,4.200000000000000178,0.000000000000000000,0.260000000000000009,15.990000000000000213,4.910000000000000142,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,1.570000000000000062,1.399999999999999911,2.740000000000000213,2.390000000000000124
2305,25017374000,14000US25017374000,1735,2014-18,5238,301,4955,309,3559,395,122,69,20,32,1167,256,0,17,0,17,87,76,283,145,94.5999999999999943,2.290000000000000036,67.95000000000000284,6.45000000000000018,2.330000000000000071,1.310000000000000053,0.380000000000000004,0.609999999999999987,22.280000000000001137,4.719999999999999751,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,1.659999999999999920,1.449999999999999956,5.400000000000000355,2.750000000000000000
2306,25017374100,14000US25017374100,1736,2014-18,4966,276,4610,311,3015,281,189,116,23,38,1296,249,0,12,0,12,87,85,356,165,92.8299999999999983,3.549999999999999822,60.71000000000000085,4.54000000000000004,3.810000000000000053,2.330000000000000071,0.460000000000000020,0.760000000000000009,26.100000000000001421,4.799999999999999822,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,1.750000000000000000,1.709999999999999964,7.169999999999999929,3.299999999999999822
2307,25017374200,14000US25017374200,1737,2014-18,4430,240,4191,230,3459,213,30,30,0,12,472,108,0,12,24,29,206,112,239,168,94.5999999999999943,0.829999999999999960,78.07999999999999829,2.29000000000000004,0.680000000000000049,0.680000000000000049,0.000000000000000000,0.270000000000000018,10.650000000000000355,2.370000000000000107,0.000000000000000000,0.270000000000000018,0.540000000000000036,0.650000000000000022,4.650000000000000355,2.520000000000000018,5.400000000000000355,3.779999999999999805
2308,25017374300,14000US25017374300,1738,2014-18,3636,165,3477,184,3052,177,8,12,0,12,338,108,0,12,0,12,79,60,159,97,95.6299999999999955,2.600000000000000089,83.93999999999999773,3.02999999999999980,0.220000000000000001,0.330000000000000016,0.000000000000000000,0.330000000000000016,9.300000000000000711,2.939999999999999947,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,2.169999999999999929,1.649999999999999911,4.370000000000000107,2.660000000000000142
2309,25017374400,14000US25017374400,1739,2014-18,5643,357,5393,361,4628,392,57,61,0,17,481,217,0,17,0,17,227,144,250,130,95.5699999999999932,2.089999999999999858,82.01000000000000512,4.62000000000000011,1.010000000000000009,1.080000000000000071,0.000000000000000000,0.299999999999999989,8.519999999999999574,3.810000000000000053,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,4.019999999999999574,2.540000000000000036,4.429999999999999716,2.290000000000000036
2310,25017374500,14000US25017374500,1740,2014-18,4616,221,4492,215,3623,236,130,102,0,12,526,154,0,12,36,44,177,109,124,103,97.3100000000000023,6.589999999999999858,78.48999999999999488,3.47000000000000020,2.819999999999999840,2.209999999999999964,0.000000000000000000,0.260000000000000009,11.400000000000000355,3.290000000000000036,0.000000000000000000,0.260000000000000009,0.780000000000000027,0.949999999999999956,3.830000000000000071,2.350000000000000089,2.689999999999999947,2.229999999999999982
2311,25017374600,14000US25017374600,1741,2014-18,5296,287,4838,312,4077,326,180,108,0,17,367,155,0,17,27,30,187,169,458,226,91.3499999999999943,3.189999999999999947,76.98000000000000398,4.53000000000000025,3.399999999999999911,2.029999999999999805,0.000000000000000000,0.320000000000000007,6.929999999999999716,2.899999999999999911,0.000000000000000000,0.320000000000000007,0.510000000000000009,0.569999999999999951,3.529999999999999805,3.189999999999999947,8.650000000000000355,4.240000000000000213
2312,25017374700,14000US25017374700,1742,2014-18,4895,311,4570,308,3242,273,80,77,0,12,1083,247,0,12,9,14,156,89,325,159,93.3599999999999994,2.100000000000000089,66.23000000000000398,3.66000000000000014,1.629999999999999893,1.570000000000000062,0.000000000000000000,0.250000000000000000,22.120000000000000995,4.849999999999999645,0.000000000000000000,0.250000000000000000,0.179999999999999993,0.289999999999999980,3.189999999999999947,1.810000000000000053,6.639999999999999680,3.220000000000000195
2313,25017374800,14000US25017374800,1743,2014-18,5095,340,4886,350,3767,354,130,59,8,13,777,110,0,17,19,22,185,70,209,98,95.9000000000000057,2.500000000000000000,73.93999999999999773,4.88999999999999968,2.549999999999999822,1.149999999999999911,0.160000000000000003,0.250000000000000000,15.250000000000000000,1.899999999999999911,0.000000000000000000,0.330000000000000016,0.369999999999999996,0.429999999999999993,3.629999999999999893,1.350000000000000089,4.099999999999999645,1.899999999999999911
2314,25017382100,14000US25017382100,1744,2014-18,5251,230,5012,234,4346,286,133,125,0,17,473,97,4,8,0,17,56,46,239,138,95.4500000000000028,1.540000000000000036,82.76999999999999602,4.05999999999999961,2.529999999999999805,2.379999999999999893,0.000000000000000000,0.320000000000000007,9.009999999999999787,1.800000000000000044,0.080000000000000002,0.149999999999999994,0.000000000000000000,0.320000000000000007,1.070000000000000062,0.869999999999999996,4.549999999999999822,2.620000000000000107
2315,25017382200,14000US25017382200,1745,2014-18,5435,253,5116,404,4457,395,75,98,0,17,384,129,0,17,20,30,180,125,319,303,94.1299999999999955,6.000000000000000000,82.01000000000000512,6.17999999999999972,1.379999999999999893,1.800000000000000044,0.000000000000000000,0.309999999999999998,7.070000000000000284,2.350000000000000089,0.000000000000000000,0.309999999999999998,0.369999999999999996,0.550000000000000044,3.310000000000000053,2.290000000000000036,5.870000000000000107,5.570000000000000284
2316,25017382300,14000US25017382300,1746,2014-18,6035,334,5801,350,5268,361,79,72,19,30,341,143,0,17,12,19,82,78,234,198,96.1200000000000045,2.310000000000000053,87.29000000000000625,3.52999999999999980,1.310000000000000053,1.189999999999999947,0.309999999999999998,0.500000000000000000,5.650000000000000355,2.350000000000000089,0.000000000000000000,0.280000000000000027,0.200000000000000011,0.309999999999999998,1.360000000000000098,1.290000000000000036,3.879999999999999893,3.270000000000000018
2317,25017382400,14000US25017382400,1747,2014-18,5217,237,5083,237,4715,294,105,78,0,17,235,167,0,17,0,17,28,33,134,89,97.4300000000000068,1.020000000000000018,90.37999999999999545,3.85999999999999988,2.009999999999999787,1.489999999999999991,0.000000000000000000,0.330000000000000016,4.500000000000000000,3.189999999999999947,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,0.540000000000000036,0.630000000000000004,2.569999999999999840,1.699999999999999956
2318,25017382500,14000US25017382500,1748,2014-18,4917,429,4706,421,3900,387,92,77,6,9,640,157,0,12,54,59,14,24,211,143,95.7099999999999937,1.889999999999999902,79.31999999999999318,3.75000000000000000,1.870000000000000107,1.560000000000000053,0.119999999999999996,0.179999999999999993,13.019999999999999574,2.979999999999999982,0.000000000000000000,0.239999999999999991,1.100000000000000089,1.199999999999999956,0.280000000000000027,0.489999999999999991,4.290000000000000036,2.879999999999999893
2319,25017382601,14000US25017382601,1749,2014-18,4748,312,4493,363,2253,323,66,75,0,12,2034,406,0,12,0,12,140,118,255,193,94.6299999999999955,4.450000000000000178,47.45000000000000284,6.04999999999999982,1.389999999999999902,1.580000000000000071,0.000000000000000000,0.250000000000000000,42.840000000000003411,8.070000000000000284,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,2.950000000000000178,2.479999999999999982,5.370000000000000107,4.049999999999999822
2320,25017382602,14000US25017382602,1750,2014-18,4480,189,4410,196,3622,222,39,35,1,3,651,150,0,12,32,38,65,52,70,73,98.4399999999999977,1.379999999999999893,80.84999999999999432,3.58999999999999986,0.869999999999999996,0.780000000000000027,0.020000000000000000,0.070000000000000007,14.529999999999999361,3.290000000000000036,0.000000000000000000,0.270000000000000018,0.709999999999999964,0.849999999999999978,1.449999999999999956,1.159999999999999920,1.560000000000000053,1.629999999999999893
2321,25017383101,14000US25017383101,1751,2014-18,3686,448,2254,319,1750,323,112,93,90,115,57,73,0,12,167,120,78,78,1432,444,61.1499999999999986,4.429999999999999716,47.47999999999999687,6.58999999999999986,3.040000000000000036,2.500000000000000000,2.439999999999999947,3.109999999999999876,1.550000000000000044,1.969999999999999973,0.000000000000000000,0.330000000000000016,4.530000000000000249,3.209999999999999964,2.120000000000000107,2.100000000000000089,38.850000000000001421,11.080000000000000071
2322,25017383102,14000US25017383102,1752,2014-18,5872,416,3119,399,1614,364,993,267,0,17,77,75,0,17,213,206,222,111,2753,433,53.1199999999999974,5.660000000000000142,27.48999999999999844,5.88999999999999968,16.910000000000000142,4.389999999999999680,0.000000000000000000,0.289999999999999980,1.310000000000000053,1.270000000000000018,0.000000000000000000,0.289999999999999980,3.629999999999999893,3.500000000000000000,3.779999999999999805,1.870000000000000107,46.880000000000002558,6.580000000000000071
2323,25017383200,14000US25017383200,1753,2014-18,6428,688,4739,761,3117,604,614,350,22,36,396,284,0,17,164,121,426,489,1689,595,73.7199999999999989,8.830000000000000071,48.49000000000000199,7.83000000000000007,9.550000000000000711,5.349999999999999645,0.340000000000000024,0.560000000000000053,6.160000000000000142,4.370000000000000107,0.000000000000000000,0.260000000000000009,2.549999999999999822,1.860000000000000098,6.629999999999999893,7.570000000000000284,26.280000000000001137,8.820000000000000284
2324,25017383300,14000US25017383300,1754,2014-18,3235,307,2881,342,1994,383,160,112,0,12,378,240,0,12,68,93,281,234,354,196,89.0600000000000023,6.349999999999999645,61.64000000000000057,10.28999999999999915,4.950000000000000178,3.430000000000000160,0.000000000000000000,0.369999999999999996,11.679999999999999716,7.339999999999999858,0.000000000000000000,0.369999999999999996,2.100000000000000089,2.870000000000000107,8.689999999999999503,7.190000000000000391,10.939999999999999503,5.969999999999999751
2325,25017383400,14000US25017383400,1755,2014-18,5983,812,4781,746,3798,707,186,200,0,17,294,171,0,17,472,489,31,42,1202,614,79.9099999999999966,6.150000000000000355,63.47999999999999687,8.08999999999999986,3.109999999999999876,3.319999999999999840,0.000000000000000000,0.280000000000000027,4.910000000000000142,2.779999999999999805,0.000000000000000000,0.280000000000000027,7.889999999999999680,8.099999999999999645,0.520000000000000018,0.699999999999999956,20.089999999999999858,9.890000000000000568
2326,25017383501,14000US25017383501,1756,2014-18,4996,376,3554,302,2223,303,301,97,0,12,804,193,0,12,85,77,141,67,1442,434,71.1400000000000006,2.810000000000000053,44.50000000000000000,5.05999999999999961,6.019999999999999574,1.889999999999999902,0.000000000000000000,0.239999999999999991,16.089999999999999858,3.669999999999999929,0.000000000000000000,0.239999999999999991,1.699999999999999956,1.540000000000000036,2.819999999999999840,1.320000000000000062,28.859999999999999432,8.410000000000000142
2327,25017383502,14000US25017383502,1757,2014-18,3585,351,3293,345,2729,349,136,98,8,14,251,134,0,12,40,43,129,69,292,171,91.8499999999999943,3.419999999999999929,76.12000000000000455,6.25999999999999979,3.790000000000000036,2.709999999999999964,0.220000000000000001,0.390000000000000013,7.000000000000000000,3.669999999999999929,0.000000000000000000,0.330000000000000016,1.120000000000000107,1.189999999999999947,3.600000000000000089,1.889999999999999902,8.150000000000000355,4.700000000000000178
2328,25017383600,14000US25017383600,1758,2014-18,6274,413,5635,557,4039,493,740,331,123,179,524,368,0,17,192,225,17,28,639,379,89.8199999999999932,6.620000000000000107,64.37999999999999545,6.62000000000000011,11.789999999999999147,5.219999999999999751,1.959999999999999964,2.850000000000000089,8.349999999999999645,5.839999999999999858,0.000000000000000000,0.270000000000000018,3.060000000000000053,3.580000000000000071,0.270000000000000018,0.450000000000000011,10.179999999999999716,6.000000000000000000
2329,25017383700,14000US25017383700,1759,2014-18,4974,357,4615,335,4103,372,107,83,0,12,350,143,0,12,46,46,9,16,359,261,92.7800000000000011,1.010000000000000009,82.48999999999999488,4.57000000000000028,2.149999999999999911,1.659999999999999920,0.000000000000000000,0.239999999999999991,7.040000000000000036,2.830000000000000071,0.000000000000000000,0.239999999999999991,0.920000000000000040,0.920000000000000040,0.179999999999999993,0.320000000000000007,7.219999999999999751,5.219999999999999751
2330,25017383800,14000US25017383800,1760,2014-18,5989,434,5704,431,4757,426,120,164,12,21,706,159,0,17,21,34,88,85,285,165,95.2399999999999949,2.040000000000000036,79.43000000000000682,4.17999999999999972,2.000000000000000000,2.729999999999999982,0.200000000000000011,0.349999999999999978,11.789999999999999147,2.509999999999999787,0.000000000000000000,0.280000000000000027,0.349999999999999978,0.569999999999999951,1.469999999999999973,1.419999999999999929,4.759999999999999787,2.729999999999999982
2331,25017383901,14000US25017383901,1761,2014-18,8192,367,7941,340,7157,435,275,209,1,3,403,195,0,17,0,17,105,85,251,126,96.9399999999999977,6.009999999999999787,87.37000000000000455,3.58999999999999986,3.359999999999999876,2.549999999999999822,0.010000000000000000,0.040000000000000001,4.919999999999999929,2.370000000000000107,0.000000000000000000,0.209999999999999992,0.000000000000000000,0.209999999999999992,1.280000000000000027,1.040000000000000036,3.060000000000000053,1.530000000000000027
2332,25017383902,14000US25017383902,1762,2014-18,5411,282,5210,297,4430,336,215,148,0,17,465,85,0,17,19,30,81,55,201,122,96.2900000000000063,2.220000000000000195,81.87000000000000455,4.50999999999999979,3.970000000000000195,2.729999999999999982,0.000000000000000000,0.309999999999999998,8.589999999999999858,1.510000000000000009,0.000000000000000000,0.309999999999999998,0.349999999999999978,0.550000000000000044,1.500000000000000000,1.010000000000000009,3.709999999999999964,2.250000000000000000
2333,25017384001,14000US25017384001,1763,2014-18,1531,112,1403,103,1118,131,107,88,0,12,112,58,0,12,16,23,50,32,128,73,91.6400000000000006,0.560000000000000053,73.01999999999999602,6.67999999999999972,6.990000000000000213,5.730000000000000426,0.000000000000000000,0.780000000000000027,7.320000000000000284,3.750000000000000000,0.000000000000000000,0.780000000000000027,1.050000000000000044,1.500000000000000000,3.270000000000000018,2.080000000000000071,8.359999999999999432,4.730000000000000426
