INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192091083,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A15,900,0,2019-11-10 05:52:00,2019,11,Sunday,5,,BUNKER HILL ST,42.3773638842017,-71.0579137603485,"(42.3773638842017, -71.0579137603485)"
192091082,617,,LARCENY THEFT FROM BUILDING,B3,465,0,2019-11-10 05:58:00,2019,11,Sunday,5,,WOOLSON ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192091081,3114,,INVESTIGATE PROPERTY,C11,395,0,2019-11-10 05:11:00,2019,11,Sunday,5,,DORCHESTER AVE,42.2843981982829,-71.0646837328861,"(42.2843981982829, -71.0646837328861)"
192091079,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2019-11-10 04:42:00,2019,11,Sunday,4,,"LINDEN ST & DORCHESTER AVE
DORCHESTER  MA 02122
UN",42.3060029681463,-71.0587870572352,"(42.3060029681463, -71.0587870572352)"
192091078,3201,,PROPERTY - LOST/ MISSING,C11,282,0,2019-11-10 00:10:00,2019,11,Sunday,0,,COLUMBIA RD,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192091077,617,,LARCENY THEFT FROM BUILDING,C11,353,0,2019-11-10 04:35:00,2019,11,Sunday,4,,ASHLAND ST,42.2999101509729,-71.0506185693056,"(42.2999101509729, -71.0506185693056)"
192091076,3108,,FIRE REPORT,E5,679,0,2019-11-10 04:16:00,2019,11,Sunday,4,,HASLET ST,42.28510069986,-71.1351731259429,"(42.28510069986, -71.1351731259429)"
192091075,3005,,SICK ASSIST,A1,121,0,2019-11-09 01:10:00,2019,11,Saturday,1,,TREMONT ST,42.3494286414245,-71.0653664119742,"(42.3494286414245, -71.0653664119742)"
192091074,3115,,INVESTIGATE PERSON,,321,0,2019-11-10 04:07:00,2019,11,Sunday,4,,WARREN,42.3125055200074,-71.0831473521817,"(42.3125055200074, -71.0831473521817)"
192091073,3114,,INVESTIGATE PROPERTY,D4,146,0,2019-11-10 04:11:00,2019,11,Sunday,4,,GARRISON ST,42.3460179347171,-71.0797603686409,"(42.3460179347171, -71.0797603686409)"
192091072,1402,,VANDALISM,C11,393,0,2019-11-10 03:53:00,2019,11,Sunday,3,,DORCHESTER AVE,42.2865733368124,-71.0640837396326,"(42.2865733368124, -71.0640837396326)"
192091071,423,,ASSAULT - AGGRAVATED,D14,802,0,2019-11-10 03:30:00,2019,11,Sunday,3,,CAMBRIDGE ST,42.3544088882476,-71.1354040144788,"(42.3544088882476, -71.1354040144788)"
192091070,3114,,INVESTIGATE PROPERTY,B3, ,0,2019-11-10 04:15:00,2019,11,Sunday,4,,WENTWORTH TERRACE,0,0,"(0, 0)"
192091069,3114,,INVESTIGATE PROPERTY,C11,355,0,2019-11-10 03:35:00,2019,11,Sunday,3,,DORCHESTER AVE,42.299196944042,-71.0604697440107,"(42.299196944042, -71.0604697440107)"
192091068,301,,ROBBERY,A7,26,0,2019-11-10 03:14:00,2019,11,Sunday,3,,LONDON ST,42.3728820938609,-71.0394646903268,"(42.3728820938609, -71.0394646903268)"
192091067,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,E5,685,0,2019-11-10 02:36:00,2019,11,Sunday,2,,"ENNEKING PKWY & WASHINGTON ST
WEST ROXBURY  MA 021",42.2752539720135,-71.140640982465,"(42.2752539720135, -71.140640982465)"
192091066,3410,,TOWED MOTOR VEHICLE,A1,75,0,2019-11-10 02:43:00,2019,11,Sunday,2,,"CAUSEWAY ST & LANCASTER ST
BOSTON  MA 02114
UNITED",42.3645019606452,-71.0628829417689,"(42.3645019606452, -71.0628829417689)"
192091064,423,,ASSAULT - AGGRAVATED,B3,465,0,2019-11-10 03:23:00,2019,11,Sunday,3,,"1165 BLUE HILL AVE
DORCHESTER  MA 02126
UNITED STA",42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192091063,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B3,444,0,2019-11-10 02:13:00,2019,11,Sunday,2,,WALES ST,42.297520972793,-71.0850229144802,"(42.297520972793, -71.0850229144802)"
192091061,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A1, ,0,2019-11-10 02:27:00,2019,11,Sunday,2,,"N WASHINGTON ST & MEDFORD ST
BOSTON  MA 02113
UNIT",42.3654550392458,-71.0583899648527,"(42.3654550392458, -71.0583899648527)"
192091060,2401,,AFFRAY,E5,703,0,2019-11-10 02:07:00,2019,11,Sunday,2,,CENTRE ST,42.2814326203416,-71.1580130124564,"(42.2814326203416, -71.1580130124564)"
192091059,3114,,INVESTIGATE PROPERTY,, ,0,2019-11-10 01:43:00,2019,11,Sunday,1,,UNKNOWN,42.3458376008326,-71.1449213783549,"(42.3458376008326, -71.1449213783549)"
192091058,3006,,SICK/INJURED/MEDICAL - PERSON,E13,304,0,2019-11-10 02:14:00,2019,11,Sunday,2,,WASHINGTON ST,42.3161518408067,-71.0979513524583,"(42.3161518408067, -71.0979513524583)"
192091057,301,,ROBBERY,A7,29,0,2019-11-10 01:56:00,2019,11,Sunday,1,,CHELSEA ST,42.3717226580267,-71.0366554935452,"(42.3717226580267, -71.0366554935452)"
192091056,801,,ASSAULT - SIMPLE,A1,109,0,2019-11-10 01:55:00,2019,11,Sunday,1,,"BATTERYMARCH ST & FRANKLIN ST
BOSTON  MA 02109
UNI",42.3569429612756,-71.0532810479235,"(42.3569429612756, -71.0532810479235)"
192091052,423,,ASSAULT - AGGRAVATED,A1,94,0,2019-11-10 01:30:00,2019,11,Sunday,1,,STATE ST,42.35928699659,-71.0537910158254,"(42.35928699659, -71.0537910158254)"
192091051,3801,,M/V ACCIDENT - OTHER,D4,131,0,2019-11-10 01:21:00,2019,11,Sunday,1,,"BEACON ST & BERKELEY ST
BOSTON  MA 02116
UNITED ST",42.3548070317241,-71.0747999867402,"(42.3548070317241, -71.0747999867402)"
192091050,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,161,0,2019-11-10 00:45:00,2019,11,Sunday,0,,"MARGINAL RD & TREMONT ST
BOSTON  MA 02116
UNITED S",42.3479190334754,-71.0673049709974,"(42.3479190334754, -71.0673049709974)"
192091048,801,,ASSAULT - SIMPLE,C11, ,0,2019-11-10 01:02:00,2019,11,Sunday,1,,GRANITE AVE,42.2822120704803,-71.055561536488,"(42.2822120704803, -71.055561536488)"
192091046,3115,,INVESTIGATE PERSON,A7,17,0,2019-11-10 01:02:00,2019,11,Sunday,1,,LEXINGTON ST,42.380692794084,-71.0295491584656,"(42.380692794084, -71.0295491584656)"
192091044,3007,,SUDDEN DEATH,B2,239,0,2019-11-09 21:00:00,2019,11,Saturday,21,,HAMLET ST,42.3181568275352,-71.0643225492292,"(42.3181568275352, -71.0643225492292)"
192091043,801,,ASSAULT - SIMPLE,A1,93,0,2019-11-10 00:25:00,2019,11,Sunday,0,,UNION ST,42.3606878699102,-71.0568729337081,"(42.3606878699102, -71.0568729337081)"
192091042,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,D14,811,0,2019-11-10 00:24:00,2019,11,Sunday,0,,WESTERN AVE,42.3631219372792,-71.130563268054,"(42.3631219372792, -71.130563268054)"
192091041,3006,,SICK/INJURED/MEDICAL - PERSON,A1,121,0,2019-11-10 00:42:00,2019,11,Sunday,0,,TREMONT ST,42.3494286414245,-71.0653664119742,"(42.3494286414245, -71.0653664119742)"
192091038,3502,,MISSING PERSON - LOCATED,B2,304,0,2019-11-09 22:22:00,2019,11,Saturday,22,,SLAYTON WAY,42.3217703186584,-71.0977977390103,"(42.3217703186584, -71.0977977390103)"
192091037,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,330,0,2019-11-09 23:42:00,2019,11,Saturday,23,,"BLUE HILL AVE & CHENEY ST
DORCHESTER  MA 02121
UNI",42.308367019594,-71.0832280037494,"(42.308367019594, -71.0832280037494)"
192091036,3018,,SICK/INJURED/MEDICAL - POLICE,A1,77,0,2019-11-09 22:42:00,2019,11,Saturday,22,,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192091035,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,337,0,2019-11-10 00:26:00,2019,11,Sunday,0,,COLUMBIA RD,42.306451482725,-71.0773038233987,"(42.306451482725, -71.0773038233987)"
192091034,613,,LARCENY SHOPLIFTING,B3,406,0,2019-11-10 00:17:00,2019,11,Sunday,0,,RIVER ST,42.2713022537202,-71.0744236196583,"(42.2713022537202, -71.0744236196583)"
192091028,3112,,LANDLORD - TENANT,E18,521,0,2019-11-09 23:10:00,2019,11,Saturday,23,,OAK ST,42.2544664494764,-71.1211355952416,"(42.2544664494764, -71.1211355952416)"
192091027,3006,,SICK/INJURED/MEDICAL - PERSON,B3,463,0,2019-11-09 23:11:00,2019,11,Saturday,23,,CALDER ST,42.2971045178923,-71.0880773111089,"(42.2971045178923, -71.0880773111089)"
192091026,3114,,INVESTIGATE PROPERTY,E18,494,0,2019-11-09 22:45:00,2019,11,Saturday,22,,METROPOLITAN AVE,42.2620921359283,-71.1167096361741,"(42.2620921359283, -71.1167096361741)"
192091025,3114,,INVESTIGATE PROPERTY,E18,484,0,2019-11-09 22:57:00,2019,11,Saturday,22,,POYDRAS ST,42.2617134887322,-71.1068167852288,"(42.2617134887322, -71.1068167852288)"
192091024,613,,LARCENY SHOPLIFTING,A1,84,0,2019-11-09 21:23:00,2019,11,Saturday,21,,HANOVER ST,42.3627523968463,-71.0555646063358,"(42.3627523968463, -71.0555646063358)"
192091023,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2019-11-09 00:00:00,2019,11,Saturday,0,,FRANKLIN ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192091022,3410,,TOWED MOTOR VEHICLE,E13, ,0,2019-11-09 21:53:00,2019,11,Saturday,21,,"DALRYMPLE ST & EGLESTON ST
BOSTON  MA 02130
UNITED",42.3144760185185,-71.1006799872195,"(42.3144760185185, -71.1006799872195)"
192091020,801,,ASSAULT - SIMPLE,D4,624,0,2019-11-09 22:36:00,2019,11,Saturday,22,,LANSDOWNE ST,42.3471736321826,-71.0964438947935,"(42.3471736321826, -71.0964438947935)"
192091017,617,,LARCENY THEFT FROM BUILDING,A1,123,0,2019-11-09 20:12:00,2019,11,Saturday,20,,NASSAU ST,42.3488060439962,-71.0628544696866,"(42.3488060439962, -71.0628544696866)"
192091016,3114,,INVESTIGATE PROPERTY,D14,771,0,2019-11-09 22:28:00,2019,11,Saturday,22,,CHESTNUT HILL AVE,42.3473569738005,-71.1538393879842,"(42.3473569738005, -71.1538393879842)"
192091015,2905,,VAL - VIOLATION OF AUTO LAW,D4,147,0,2019-11-09 22:10:00,2019,11,Saturday,22,,MASSACHUSETTS AVE,42.3411479669366,-71.0824618933261,"(42.3411479669366, -71.0824618933261)"
192091014,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,296,0,2019-11-09 22:26:00,2019,11,Saturday,22,,WARREN ST,42.3243701154894,-71.0827953795134,"(42.3243701154894, -71.0827953795134)"
192091013,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2019-11-09 16:45:00,2019,11,Saturday,16,,HANOVER ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192091012,2610,,TRESPASSING,C11,337,0,2019-11-09 17:40:00,2019,11,Saturday,17,,COLUMBIA RD,42.306451482725,-71.0773038233987,"(42.306451482725, -71.0773038233987)"
192091009,2907,,VAL - OPERATING AFTER REV/SUSP.,E18, ,0,2019-11-09 22:05:00,2019,11,Saturday,22,,"HYDE PARK AVE & METROPOLITAN AVE
BOSTON  MA 02136
",42.2703680167696,-71.1206500271042,"(42.2703680167696, -71.1206500271042)"
192091008,3115,,INVESTIGATE PERSON,B2,282,0,2019-11-09 22:00:00,2019,11,Saturday,22,,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192091006,3006,,SICK/INJURED/MEDICAL - PERSON,B3,408,0,2019-11-09 21:30:00,2019,11,Saturday,21,,TEMPLE ST,42.2732742773078,-71.0725135615247,"(42.2732742773078, -71.0725135615247)"
192091005,617,,LARCENY THEFT FROM BUILDING,D4,903,0,2019-11-09 18:00:00,2019,11,Saturday,18,,TROTTER CT,42.3359684672251,-71.0812985646968,"(42.3359684672251, -71.0812985646968)"
192091004,3006,,SICK/INJURED/MEDICAL - PERSON,A1,64,0,2019-11-09 20:51:00,2019,11,Saturday,20,,CAUSEWAY ST,42.3624028076719,-71.0695465167797,"(42.3624028076719, -71.0695465167797)"
192091003,2905,,VAL - VIOLATION OF AUTO LAW,C6,186,0,2019-11-09 19:53:00,2019,11,Saturday,19,,MASSACHUSETTS AVE,42.324118374264,-71.0646132103913,"(42.324118374264, -71.0646132103913)"
192091002,1402,,VANDALISM,C6,214,0,2019-11-09 18:34:00,2019,11,Saturday,18,,W FIFTH ST,42.3359850995982,-71.0500828648831,"(42.3359850995982, -71.0500828648831)"
192090997,3006,,SICK/INJURED/MEDICAL - PERSON,B2,263,0,2019-11-09 21:05:00,2019,11,Saturday,21,,DUDLEY ST,42.3229726063864,-71.0731731285856,"(42.3229726063864, -71.0731731285856)"
192090995,3502,,MISSING PERSON - LOCATED,E13,582,0,2019-11-09 19:01:00,2019,11,Saturday,19,,WALDEN ST,42.3238770325554,-71.1040926866831,"(42.3238770325554, -71.1040926866831)"
192090993,3006,,SICK/INJURED/MEDICAL - PERSON,B3,455,0,2019-11-09 20:58:00,2019,11,Saturday,20,,VASSAR ST,42.2997985210188,-71.0785991449709,"(42.2997985210188, -71.0785991449709)"
192090992,801,,ASSAULT - SIMPLE,C11,460,0,2019-11-09 20:27:00,2019,11,Saturday,20,,WASHINGTON ST,42.3051179115953,-71.0801908762908,"(42.3051179115953, -71.0801908762908)"
192090991,3114,,INVESTIGATE PROPERTY,B2,328,1,2019-11-09 20:45:00,2019,11,Saturday,20,,INTERVALE ST,42.310178378582,-71.0765104691327,"(42.310178378582, -71.0765104691327)"
192090990,423,,ASSAULT - AGGRAVATED,C11, ,1,2019-11-09 20:34:00,2019,11,Saturday,20,,SPEEDWELL ST,42.3040672168681,-71.0676004164192,"(42.3040672168681, -71.0676004164192)"
192090989,3811,,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D4,144,0,2019-11-09 20:32:00,2019,11,Saturday,20,,"CLEARWAY ST & MASSACHUSETTS AVE
BOSTON  MA 02115
U",42.3454480008945,-71.0868370307086,"(42.3454480008945, -71.0868370307086)"
192090988,3106,,PROPERTY - ACCIDENTAL DAMAGE,C6, ,0,2019-11-09 00:00:00,2019,11,Saturday,0,,W 9TH ST,0,0,"(0, 0)"
192090986,801,,ASSAULT - SIMPLE,A15,60,0,2019-11-09 19:00:00,2019,11,Saturday,19,,PLEASANT ST,42.3727466643371,-71.0638855231139,"(42.3727466643371, -71.0638855231139)"
192090985,423,,ASSAULT - AGGRAVATED,B2,302,0,2019-11-09 20:03:00,2019,11,Saturday,20,,COLUMBUS AVE,42.3232664049332,-71.0984160744839,"(42.3232664049332, -71.0984160744839)"
192090983,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2019-11-09 20:05:00,2019,11,Saturday,20,,"GENEVA AVE & PARK ST
DORCHESTER  MA 02124
UNITED S",42.2980909665524,-71.0624670156513,"(42.2980909665524, -71.0624670156513)"
192090982,3502,,MISSING PERSON - LOCATED,B2,282,0,2019-11-08 12:42:00,2019,11,Friday,12,,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192090981,613,,LARCENY SHOPLIFTING,D4,141,0,2019-11-09 20:05:00,2019,11,Saturday,20,,NEWBURY ST,42.3484057624732,-71.0868833874023,"(42.3484057624732, -71.0868833874023)"
192090980,613,,LARCENY SHOPLIFTING,D4,134,0,2019-11-09 17:01:00,2019,11,Saturday,17,,BOYLSTON ST,42.3509590879459,-71.0741278007508,"(42.3509590879459, -71.0741278007508)"
192090978,3115,,INVESTIGATE PERSON,C11,355,0,2019-11-09 19:15:00,2019,11,Saturday,19,,ADAMS ST,42.2968187282148,-71.0565612066854,"(42.2968187282148, -71.0565612066854)"
192090977,3301,,VERBAL DISPUTE,C11,362,0,2019-11-09 19:17:00,2019,11,Saturday,19,,WASHINGTON ST,42.2925764791588,-71.0717940591183,"(42.2925764791588, -71.0717940591183)"
192090976,3005,,SICK ASSIST,D14,804,0,2019-11-09 19:40:00,2019,11,Saturday,19,,GUEST ST,42.3567441242786,-71.1436700730515,"(42.3567441242786, -71.1436700730515)"
192090975,3114,,INVESTIGATE PROPERTY,D4,627,0,2019-11-09 13:00:00,2019,11,Saturday,13,,"KILMARNOCK ST & VAN NESS ST
BOSTON  MA 02215
UNITE",42.3446960290189,-71.1004779850758,"(42.3446960290189, -71.1004779850758)"
192090973,3006,,SICK/INJURED/MEDICAL - PERSON,B2,330,0,2019-11-09 19:09:00,2019,11,Saturday,19,,COLUMBIA RD,42.3037092496743,-71.083134593289,"(42.3037092496743, -71.083134593289)"
192090972,613,,LARCENY SHOPLIFTING,D4,903,0,2019-11-09 19:32:00,2019,11,Saturday,19,,TREMONT ST,42.3376602922371,-71.0833920057272,"(42.3376602922371, -71.0833920057272)"
192090971,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7, ,0,2019-11-09 19:15:00,2019,11,Saturday,19,,"WHITE ST & BROOKS ST
EAST BOSTON  MA 02128
UNITED ",42.38051197839,-71.0361050594048,"(42.38051197839, -71.0361050594048)"
192090969,613,,LARCENY SHOPLIFTING,A1,105,0,2019-11-09 19:00:00,2019,11,Saturday,19,,SUMMER ST,42.3552162482694,-71.0601286346912,"(42.3552162482694, -71.0601286346912)"
192090967,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2019-11-09 18:34:00,2019,11,Saturday,18,,"DUDLEY ST & MONADNOCK ST
DORCHESTER  MA 02125
UNIT",42.3179990178566,-71.0672900386177,"(42.3179990178566, -71.0672900386177)"
192090965,724,,AUTO THEFT,A1,120,0,2019-11-09 15:55:00,2019,11,Saturday,15,,PARK PLZ,42.351434825775,-71.069693342756,"(42.351434825775, -71.069693342756)"
192090963,3801,,M/V ACCIDENT - OTHER,E18,521,0,2019-11-09 18:17:00,2019,11,Saturday,18,,"HYDE PARK AVE & RIVER ST
HYDE PARK  MA 02136
UNITE",42.2558210376618,-71.1241189511962,"(42.2558210376618, -71.1241189511962)"
192090962,3110,,SERVICE TO OTHER AGENCY,External,355,0,2019-11-09 18:20:00,2019,11,Saturday,18,,RINDGE AVE,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
192090961,2610,,TRESPASSING,A1,102,0,2019-11-09 17:51:00,2019,11,Saturday,17,,TREMONT ST,42.3565850033459,-71.0618950479877,"(42.3565850033459, -71.0618950479877)"
192090960,3115,,INVESTIGATE PERSON,A1,96,0,2019-11-09 15:00:00,2019,11,Saturday,15,,CENTRAL WHARF,42.3589545541624,-71.0503500492356,"(42.3589545541624, -71.0503500492356)"
192090959,1402,,VANDALISM,A7,17,0,2019-11-09 17:47:00,2019,11,Saturday,17,,BENNINGTON ST,42.3780393589721,-71.0304616969972,"(42.3780393589721, -71.0304616969972)"
192090958,3108,,FIRE REPORT,E13,610,0,2019-11-09 16:00:00,2019,11,Saturday,16,,PERKINS ST,42.3210172202007,-71.1161924956027,"(42.3210172202007, -71.1161924956027)"
192090957,619,,LARCENY ALL OTHERS,D4,465,0,2019-11-09 18:11:00,2019,11,Saturday,18,,HEMENWAY ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192090956,3006,,SICK/INJURED/MEDICAL - PERSON,A7,64,0,2019-11-09 16:50:00,2019,11,Saturday,16,,LEXINGTON ST,42.3624028076719,-71.0695465167797,"(42.3624028076719, -71.0695465167797)"
192090955,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,795,0,2019-11-09 15:43:00,2019,11,Saturday,15,,ALLSTON ST,42.3518021668914,-71.1355619297444,"(42.3518021668914, -71.1355619297444)"
192090954,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2019-11-09 17:40:00,2019,11,Saturday,17,,"E BERKELEY ST & ALBANY ST
BOSTON  MA 02118
UNITED ",42.3429880352124,-71.0624979497875,"(42.3429880352124, -71.0624979497875)"
192090951,3502,,MISSING PERSON - LOCATED,B2,465,0,2019-11-09 13:30:00,2019,11,Saturday,13,,ALLEGHANY ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192090948,520,,BURGLARY - RESIDENTIAL,A1,77,0,2019-10-02 00:00:00,2019,10,Wednesday,0,,E INDIA ROW,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192090946,801,,ASSAULT - SIMPLE,B2,290,0,2019-11-09 17:00:00,2019,11,Saturday,17,,TREMONT ST,42.332349132502,-71.0932409944553,"(42.332349132502, -71.0932409944553)"
192090944,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,282,0,2019-11-08 15:40:00,2019,11,Friday,15,,"2400 WASHINGTON ST
ROXBURY  MA 02119
UNITED STATES",42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192090943,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),A15,41,0,2019-11-09 11:00:00,2019,11,Saturday,11,,MAIN ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)"
192090942,3006,,SICK/INJURED/MEDICAL - PERSON,E13,307,0,2019-11-09 16:46:00,2019,11,Saturday,16,,WASHINGTON ST,42.3158463585796,-71.0982482458442,"(42.3158463585796, -71.0982482458442)"
192090941,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2019-11-09 17:07:00,2019,11,Saturday,17,,RIVER ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192090940,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2019-11-09 15:52:00,2019,11,Saturday,15,,"DUDLEY ST & LANGDON ST
ROXBURY  MA 02119
UNITED ST",42.323754986018,-71.0739189981727,"(42.323754986018, -71.0739189981727)"
192090939,801,,ASSAULT - SIMPLE,E13,778,0,2019-11-09 15:00:00,2019,11,Saturday,15,,EVERETT ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
192090938,423,,ASSAULT - AGGRAVATED,D14,790,0,2019-11-09 16:28:00,2019,11,Saturday,16,,BEACON ST,42.3362666367069,-71.1495027088842,"(42.3362666367069, -71.1495027088842)"
192090937,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2, ,0,2019-11-09 16:22:00,2019,11,Saturday,16,,"MELNEA CASS BLVD & ALBANY ST
ROXBURY  MA 02119
UNI",42.3311779896497,-71.0770079753012,"(42.3311779896497, -71.0770079753012)"
192090935,3115,,INVESTIGATE PERSON,B2,566,0,2019-11-09 15:54:00,2019,11,Saturday,15,,JEWISH WAR VETERANS DR,42.2976506281584,-71.0917800554366,"(42.2976506281584, -71.0917800554366)"
192090934,3115,,INVESTIGATE PERSON,A1, ,0,2019-11-09 15:30:00,2019,11,Saturday,15,,"WASHINGTON ST & MARGINAL RD
BOSTON  MA 02111
UNITE",42.3473210301941,-71.0644120393837,"(42.3473210301941, -71.0644120393837)"
192090932,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,186,0,2019-11-09 15:15:00,2019,11,Saturday,15,,ALLSTATE RD,42.3280996604115,-71.0632167604899,"(42.3280996604115, -71.0632167604899)"
192090931,3114,,INVESTIGATE PROPERTY,A1,61,0,2019-11-09 16:19:00,2019,11,Saturday,16,,LEGENDS WAY,42.3664354633178,-71.0613541253703,"(42.3664354633178, -71.0613541253703)"
192090930,3801,,M/V ACCIDENT - OTHER,B3,465,0,2019-11-09 16:16:00,2019,11,Saturday,16,,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192090928,3007,,SUDDEN DEATH,A7,6,0,2019-11-09 14:33:00,2019,11,Saturday,14,,SARATOGA ST,42.3857271293862,-71.0041546619437,"(42.3857271293862, -71.0041546619437)"
192090927,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1,104,0,2019-11-08 15:00:00,2019,11,Friday,15,,WASHINGTON ST,42.356486304603,-71.0592814493937,"(42.356486304603, -71.0592814493937)"
192090926,3115,,INVESTIGATE PERSON,C11,332,0,2019-11-09 14:53:00,2019,11,Saturday,14,,COLUMBIA RD,42.3136340877211,-71.0677802527945,"(42.3136340877211, -71.0677802527945)"
192090923,617,,LARCENY THEFT FROM BUILDING,B2,582,0,2019-11-05 21:30:00,2019,11,Tuesday,21,,BROOKLINE AVE,42.3233267626378,-71.1052586823859,"(42.3233267626378, -71.1052586823859)"
192090922,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2019-11-09 14:37:00,2019,11,Saturday,14,,"WALK HILL ST & HARVARD ST
MATTAPAN  MA 02126
UNITE",42.2823189944733,-71.0996140514369,"(42.2823189944733, -71.0996140514369)"
192090920,3207,,PROPERTY - FOUND,D14,799,0,2019-11-09 14:47:00,2019,11,Saturday,14,,WADSWORTH ST,42.3549612641386,-71.1254117685849,"(42.3549612641386, -71.1254117685849)"
192090919,3130,,SEARCH WARRANT,B3,441,0,2019-11-09 12:15:00,2019,11,Saturday,12,,HARVARD ST,42.2954922253534,-71.0858703956456,"(42.2954922253534, -71.0858703956456)"
192090918,2657,,VIOLATION - CITY ORDINANCE,A1, ,0,2019-11-09 10:40:00,2019,11,Saturday,10,,"TREMONT ST & PARK ST
BOSTON  MA 02108
UNITED STATE",42.356501955763,-71.0620000396702,"(42.356501955763, -71.0620000396702)"
192090916,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1,77,0,2019-11-05 14:45:00,2019,11,Tuesday,14,,WASHINGTON ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192090915,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,717,0,2019-11-08 16:00:00,2019,11,Friday,16,,ACACIA RD,42.2737793692833,-71.1610643738213,"(42.2737793692833, -71.1610643738213)"
192090914,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2019-11-09 15:15:00,2019,11,Saturday,15,,ALLSTON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
192090913,3201,,PROPERTY - LOST/ MISSING,A1,117,0,2019-11-09 01:30:00,2019,11,Saturday,1,,STUART ST,42.3510310459293,-71.0637333102007,"(42.3510310459293, -71.0637333102007)"
